web-scraper-order,web-scraper-start-url,single,single-href,title,price,manufacturer,model_name,screen_size,display_resolution,cpu_model,processor,graphics_copressor,ram,storage,operating_system,weight,num_processors,processor_brand
1715879925-228,https://www.amazon.ca/s?k=acer+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3AAcer%2Cp_n_condition-type%3A11192164011&dc&page=1&crid=SCLHH2QTZTNA&qid=1715858826&rnid=12035759011&sprefix=acer+laptop%2Celectronics%2C150&ref=sr_pg_3,"Chromebook Plus 514 Laptop Ð 14"" WUXGA 1920 x 1200 IPS Touch Display | AMD Ryzen 3 7320C | 8GB LPDDR5X | 128GB eMMC | Wi-Fi 6E | FHD Facial Auto Exposure Camera | Chrome OS | CB514-3HT-R8RB",https://www.amazon.ca/Acer-Chromebook-Plus-Laptop-CB514-3HT-R8RB/dp/B0CRJPQ8V8/ref=sr_1_13?crid=SCLHH2QTZTNA&dib=eyJ2IjoiMSJ9.8fT3zPqhaDVjT5V4_yPtT3xaa-Ar1elxfckiwzRTil5QqAmav2jaX6l4ZhOqFaIwWPh9x59u7loqdKAzCL7g9K31bIk3ziUmlsH5FT5ZUfpF3fRag84oG4si85NCJ--wW0HROS_uNCRiFIR4VHge0Yn5aDejFo2d7thRmzRbK_XI-tXq-cSuXQyjNs6AxvLr1a__CWSoAc1l2x_qAptZ8ioR9fgkso3TN0smIPRZYeSmSr-OFSbb3pTsX8IhZ-fHs40p4maXxL66434HY4hiS9cbDNXINZ3x4kSXgxTxd5Y.2kpxPKyPxans-EwP1D8MOtWjMvCP3wwvqd27us5nqUA&dib_tag=se&keywords=acer+laptop&qid=1715879857&refinements=p_36%3A15000-%2Cp_89%3AAcer%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=acer+laptop%2Celectronics%2C150&sr=1-13&ufe=app_do%3Aamzn1.fos.c021cf91-aacd-4a27-9bf5-80aba3271009,"Acer Chromebook Plus 514 Laptop Ð 14"" WUXGA 1920 x 1200 IPS Touch Display | AMD Ryzen 3 7320C | 8GB LPDDR5X | 128GB eMMC | Wi-Fi 6E | FHD Facial Auto Exposure Camera | Chrome OS | CB514-3HT-R8RB",649,Acer,CB514-3HT-R8RB,_14 Inches,_1920 x 1080 pixels,AMD R Series,_2.4 GHz amd_r_series,_Integrated,_8 GB LPDDR5X,_128 GB Emmc,_Chrome OS,,_4,_AMD
1715879931-229,https://www.amazon.ca/s?k=acer+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3AAcer%2Cp_n_condition-type%3A11192164011&dc&page=1&crid=SCLHH2QTZTNA&qid=1715858826&rnid=12035759011&sprefix=acer+laptop%2Celectronics%2C150&ref=sr_pg_3,"Aspire Spin A3SP14-31PT-322D, 14.0"" FHD 1920x1080 IPS Touch Laptop, Intel Core i3-N305, _Intel UHD Graphics, 8GB RAM, 256GB SSD, Windows 11",https://www.amazon.ca/Acer-Aspire-i3-N305-Graphics-Windows/dp/B0BW4PS16N/ref=sr_1_12?crid=SCLHH2QTZTNA&dib=eyJ2IjoiMSJ9.8fT3zPqhaDVjT5V4_yPtT3xaa-Ar1elxfckiwzRTil5QqAmav2jaX6l4ZhOqFaIwWPh9x59u7loqdKAzCL7g9K31bIk3ziUmlsH5FT5ZUfpF3fRag84oG4si85NCJ--wW0HROS_uNCRiFIR4VHge0Yn5aDejFo2d7thRmzRbK_XI-tXq-cSuXQyjNs6AxvLr1a__CWSoAc1l2x_qAptZ8ioR9fgkso3TN0smIPRZYeSmSr-OFSbb3pTsX8IhZ-fHs40p4maXxL66434HY4hiS9cbDNXINZ3x4kSXgxTxd5Y.2kpxPKyPxans-EwP1D8MOtWjMvCP3wwvqd27us5nqUA&dib_tag=se&keywords=acer+laptop&qid=1715879857&refinements=p_36%3A15000-%2Cp_89%3AAcer%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=acer+laptop%2Celectronics%2C150&sr=1-12&ufe=app_do%3Aamzn1.fos.c021cf91-aacd-4a27-9bf5-80aba3271009,"Acer Aspire Spin A3SP14-31PT-322D, 14.0"" FHD 1920x1080 IPS Touch Laptop, Intel Core i3-N305, _Intel UHD Graphics, 8GB RAM, 256GB SSD, Windows 11",649,Acer,A3SP14-31PT-322D,_14 Inches,_1920 x 1200 pixels,Intel Core i3,_3.8 GHz apple_ci3,_Integrated,_8 GB DDR5,_256 GB SSD,_Windows 11,_46.6 x 30.4 x 9.6 cm; 1.54 kg,_1,_Intel
1715879767-198,https://www.amazon.ca/s?k=acer+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3AAcer%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=SCLHH2QTZTNA&qid=1715858826&rnid=12035759011&sprefix=acer+laptop%2Celectronics%2C150&ref=sr_pg_3,"Aspire 5 Laptop 2022-15.6"" FHD AMD Radeon Graphics - AMD Ryzen 3 3350U 4 Cores - 8GB DDR4 256GB NVMe SSD - Backlit Keyboard Fingerprint Wi-Fi 6- Win11 OCM 32GB USB - Pure Silver",https://www.amazon.ca/Acer-Aspire-Laptop-2022-15-6-Graphics/dp/B0CKMSR5VD/ref=sr_1_43?crid=SCLHH2QTZTNA&dib=eyJ2IjoiMSJ9.Np7XGK6yZMI6bFrqjIxjg_zAwc-T2nmDLEzRnR_93AXdfKELTxvdz42u7faREswhmNQimY8Nx-Hges_gF6QJkQR7fE0oTijaEDEr-H3N7imKAIJoyJQZcDu4wyAiHjmUDooIEwCSTsmbI3aICquuNULOIFmfJakU1BEO5_eo-r16JQgGbF5bjd1RjB9WNwkKm5v6UGbF6AVspmhUKWTuhBd0tYfQRi5WV1EVjj_f3e-3twMxZUBg6xLEBk1e7aFbOAD2bOvN6fppyqFV4kZUalwxKwVO_72C8zcgSgq4kE4.EzrpgkxeTzR09EFMtwcJO4xLPnNgwEWT2AAeb4uYcDY&dib_tag=se&keywords=acer+laptop&qid=1715879737&refinements=p_36%3A15000-%2Cp_89%3AAcer%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=acer+laptop%2Celectronics%2C150&sr=1-43&ufe=app_do%3Aamzn1.fos.c021cf91-aacd-4a27-9bf5-80aba3271009,"Acer Aspire 5 Laptop 2022-15.6"" FHD AMD Radeon Graphics - AMD Ryzen 3 3350U 4 Cores - 8GB DDR4 256GB NVMe SSD - Backlit Keyboard Fingerprint Wi-Fi 6- Win11 OCM 32GB USB - Pure Silver",687,Acer,Aspire 5,_15.6 Inches,_1920 x 1080,Ryzen 3,_2.4 GHz ryzen_3,_Integrated,_8 GB DDR4,_256 GB SSD,_Windows 11 Home,,_4,_AMD
1715879941-231,https://www.amazon.ca/s?k=acer+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3AAcer%2Cp_n_condition-type%3A11192164011&dc&page=1&crid=SCLHH2QTZTNA&qid=1715858826&rnid=12035759011&sprefix=acer+laptop%2Celectronics%2C150&ref=sr_pg_3,"Aspire 3 A315-59-56K8, 15.6"" FHD 1920x1080 Laptop, Intel Core i5-1235U Processor, 8GB DDR4 RAM, 512GB SSD, Windows 11",https://www.amazon.ca/Acer-A315-59-56K8-1920x1080-i5-1235U-Processor/dp/B0CSPSVP7H/ref=sr_1_10?crid=SCLHH2QTZTNA&dib=eyJ2IjoiMSJ9.8fT3zPqhaDVjT5V4_yPtT3xaa-Ar1elxfckiwzRTil5QqAmav2jaX6l4ZhOqFaIwWPh9x59u7loqdKAzCL7g9K31bIk3ziUmlsH5FT5ZUfpF3fRag84oG4si85NCJ--wW0HROS_uNCRiFIR4VHge0Yn5aDejFo2d7thRmzRbK_XI-tXq-cSuXQyjNs6AxvLr1a__CWSoAc1l2x_qAptZ8ioR9fgkso3TN0smIPRZYeSmSr-OFSbb3pTsX8IhZ-fHs40p4maXxL66434HY4hiS9cbDNXINZ3x4kSXgxTxd5Y.2kpxPKyPxans-EwP1D8MOtWjMvCP3wwvqd27us5nqUA&dib_tag=se&keywords=acer+laptop&qid=1715879857&refinements=p_36%3A15000-%2Cp_89%3AAcer%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=acer+laptop%2Celectronics%2C150&sr=1-10&ufe=app_do%3Aamzn1.fos.c021cf91-aacd-4a27-9bf5-80aba3271009,"Acer Aspire 3 A315-59-56K8, 15.6"" FHD 1920x1080 Laptop, Intel Core i5-1235U Processor, 8GB DDR4 RAM, 512GB SSD, Windows 11",699,Acer,NX.K6SAA.00D,_15.6 Inches,_1920 x 1080 pixels,Core i5,_1.3 GHz core_i5,_Integrated,_DDR4,_512 GB SSD,_Windows 11 Home,_51.5 x 31.5 x 7.5 cm; 1.78 kg,_10,_Intel
1715879653-173,https://www.amazon.ca/s?k=acer+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3AAcer%2Cp_n_condition-type%3A11192164011&dc&page=3&crid=SCLHH2QTZTNA&qid=1715858826&rnid=12035759011&sprefix=acer+laptop%2Celectronics%2C150&ref=sr_pg_3,"Aspire 5 15.6"" FHD Laptop - Intel Core i5-1135G7, 8GB RAM, 512GB SSD, Windows 10 - Silver (A515-56-54WE)",https://www.amazon.ca/Acer-Aspire-15-6-FHD-Laptop/dp/B0BM4ZH4BJ/ref=sr_1_68?crid=SCLHH2QTZTNA&dib=eyJ2IjoiMSJ9.t4An7ejmKQI4VYELEDN6Q538uJNVWTnSY54zYw2vGuJdiEGJrvCxvAqjjRPFn7ZnOnNNqtGSiqdZaMuFGy5H8z9gZpM3k5jA70HEmvXQmt7OOmtq6cK-CMrWA3o_WgdBhrPKf1Y1UAk-4u3mLoUzboMJP-YX_8Vpo_u7u4tIGKy5mdvKKlc7ZXIyvgNszPWU4GBGOFtDIqb349GHg9xlfeV1cjZRhma6AwmdPYce1CAauR4u_qokLQ95x2J2CrqygOqxJtlrsfRofYLkT1l9wy8iWmVDumxX31oF51sGvHU.sPt-0VZ1B6gTg5Ubj2u1SPpbD28y8WDJUOp1fl8lxWQ&dib_tag=se&keywords=acer+laptop&qid=1715879630&refinements=p_36%3A15000-%2Cp_89%3AAcer%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=acer+laptop%2Celectronics%2C150&sr=1-68&ufe=app_do%3Aamzn1.fos.c021cf91-aacd-4a27-9bf5-80aba3271009,"Acer Aspire 5 15.6"" FHD Laptop - Intel Core i5-1135G7, 8GB RAM, 512GB SSD, Windows 10 - Silver (A515-56-54WE)",779,Acer,Acer Aspire 5,_15.6 Inches,_1920 x 1080 pixels,Core i5,_2.4 GHz core_i5,_Integrated,_512 GB DDR4,_512 GB SSD,_Windows 10 Home,_43.18 x 35.56 x 7.62 cm; 2.27 kg,_4,_Intel
1715879630-168,https://www.amazon.ca/s?k=acer+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3AAcer%2Cp_n_condition-type%3A11192164011&dc&page=4&crid=SCLHH2QTZTNA&qid=1715858826&rnid=12035759011&sprefix=acer+laptop%2Celectronics%2C150&ref=sr_pg_3,2023 Acer Aspire 5 15.6Ó FHD IPS Laptop 8-Core Intel Core i5-12450H Iris Xe Graphics 8GB DDR4 512GB NVMe SSD Thunderbolt 4 USB-C w/DP WiFi AX RJ-45 BT Webcam HDMI2.1 Windows 11 Home w/RE USB,https://www.amazon.ca/Acer-i5-12450H-Graphics-Thunderbolt-HDMI2-1/dp/B0CNX5FZ9N/ref=sr_1_73?crid=SCLHH2QTZTNA&dib=eyJ2IjoiMSJ9.tWsM95VMKkN_YtYWBTw9SbQY7w1YAT8zWZhQcZMekM9ylKQAH5Nt4ibqxDx5R9zq9beqT1bhot50QEf8pf3mU6BsHj_0P0qvWrQCQd-A9dUhixtld9P-YR7uRGB79RRqHBIyX4DfFMUzksoyaqx3W5GA1Hjxn3TAtfOTGR50eTaU0AjmYnQxbUaNXM4ftVQ1EfV0PWf8pu_LmOJMdLBc7DFLIaabF3NXKoSn4hd7Ob7eHVXfFgbr5craqxPIzT-ZFqbh0ul7Sy0ED0qJSvB0yjakwrjKy5umg5wvHei3qtE.hi-Opoi06oUatzi2YxmxSPncGKGBnyrcCOCBrNzgThA&dib_tag=se&keywords=acer+laptop&qid=1715879527&refinements=p_36%3A15000-%2Cp_89%3AAcer%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=acer+laptop%2Celectronics%2C150&sr=1-73&ufe=app_do%3Aamzn1.fos.c021cf91-aacd-4a27-9bf5-80aba3271009,2023 Acer Aspire 5 15.6Ó FHD IPS Laptop 8-Core Intel Core i5-12450H Iris Xe Graphics 8GB DDR4 512GB NVMe SSD Thunderbolt 4 USB-C w/DP WiFi AX RJ-45 BT Webcam HDMI2.1 Windows 11 Home w/RE USB,781,Acer,Aspire 5 15,_15.6 Inches,_1920 x 1080,Core i5 Family,_2.1 GHz core_i5_family,_Integrated,_8 GB DDR4,_512 GB SSD,_Windows 11 Home,,_8,_Intel
1715879676-179,https://www.amazon.ca/s?k=acer+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3AAcer%2Cp_n_condition-type%3A11192164011&dc&page=3&crid=SCLHH2QTZTNA&qid=1715858826&rnid=12035759011&sprefix=acer+laptop%2Celectronics%2C150&ref=sr_pg_3,"Aspire 3 15-2023 New Laptop - 15.6"" FHD IPS - Touchscreen 4-Core AMD Ryzen 5 7520U - 8GB LPDDR5 1TB SSD - AMD Radeon Graphics - Wi-Fi 6 - Win10 Home",https://www.amazon.ca/Acer-Aspire-15-2023-New-Laptop/dp/B0CYP92SWX/ref=sr_1_62?crid=SCLHH2QTZTNA&dib=eyJ2IjoiMSJ9.t4An7ejmKQI4VYELEDN6Q538uJNVWTnSY54zYw2vGuJdiEGJrvCxvAqjjRPFn7ZnOnNNqtGSiqdZaMuFGy5H8z9gZpM3k5jA70HEmvXQmt7OOmtq6cK-CMrWA3o_WgdBhrPKf1Y1UAk-4u3mLoUzboMJP-YX_8Vpo_u7u4tIGKy5mdvKKlc7ZXIyvgNszPWU4GBGOFtDIqb349GHg9xlfeV1cjZRhma6AwmdPYce1CAauR4u_qokLQ95x2J2CrqygOqxJtlrsfRofYLkT1l9wy8iWmVDumxX31oF51sGvHU.sPt-0VZ1B6gTg5Ubj2u1SPpbD28y8WDJUOp1fl8lxWQ&dib_tag=se&keywords=acer+laptop&qid=1715879630&refinements=p_36%3A15000-%2Cp_89%3AAcer%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=acer+laptop%2Celectronics%2C150&sr=1-62&ufe=app_do%3Aamzn1.fos.c021cf91-aacd-4a27-9bf5-80aba3271009,"Acer Aspire 3 15-2023 New Laptop - 15.6"" FHD IPS - Touchscreen 4-Core AMD Ryzen 5 7520U - 8GB LPDDR5 1TB SSD - AMD Radeon Graphics - Wi-Fi 6 - Win10 Home",781,Acer,Aspire 3 15,_15.6 Inches,_1920 x 1080,Ryzen 5,_3 GHz ryzen_5,_Integrated,_8 GB Lpddr 5,_1 TB SSD,_Windows 10 Home,,_4,_AMD
1715879425-121,https://www.amazon.ca/s?k=acer+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3AAcer%2Cp_n_condition-type%3A11192164011&dc&page=5&crid=SCLHH2QTZTNA&qid=1715858826&rnid=12035759011&sprefix=acer+laptop%2Celectronics%2C150&ref=sr_pg_3,"Aspire 5 Laptop 2022-15.6"" FHD AMD Radeon Graphics - AMD Ryzen 3 3350U 4 Cores - 8GB DDR4 512GB NVMe SSD - Backlit Keyboard Fingerprint Wi-Fi 6- Win11 Pro OCM 32GB USB - Pure Silver",https://www.amazon.ca/Acer-Aspire-Laptop-2022-15-6-Graphics/dp/B0CKMV7BHF/ref=sr_1_120?crid=SCLHH2QTZTNA&dib=eyJ2IjoiMSJ9.CqZ5O5z2Rz7aUst8duLBRM-28qXlhb8Do0PzPuOKSOj-cOvKAclUN-nhXTRx66UGbaPz7rGFrgbIdA5ZryndEZf03-KMkilh4Z_HS98MXCVgn4Vx67UezHds1NuzNg9jLj0BaFyCMvZZwB3ofST5ot_kpjCU8QtsOrlEqmcJP4GrGDfoGLgNrd88nTesMvhbzDuQnM6inU0iyHsSdnDpDKj3r3A5wb1VbWgU18-GbV4ZsTFtxMLpXu6KIBbgCJ2IameFwOAUFwc-RA_qclGQ4NU7Mo7luishRBLQiAJMZho.eteyJZA38tCJLkFvjLnx9XMxjTUBv8xcIi0msnXo0mA&dib_tag=se&keywords=acer+laptop&qid=1715879418&refinements=p_36%3A15000-%2Cp_89%3AAcer%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=acer+laptop%2Celectronics%2C150&sr=1-120&ufe=app_do%3Aamzn1.fos.c021cf91-aacd-4a27-9bf5-80aba3271009,"Acer Aspire 5 Laptop 2022-15.6"" FHD AMD Radeon Graphics - AMD Ryzen 3 3350U 4 Cores - 8GB DDR4 512GB NVMe SSD - Backlit Keyboard Fingerprint Wi-Fi 6- Win11 Pro OCM 32GB USB - Pure Silver",795,Acer,Aspire 5,_15.6 Inches,_1920 x 1080,Ryzen 3,_2.4 GHz ryzen_3,_Integrated,_8 GB DDR4,_512 GB SSD,_Windows 11 Pro,,_4,_AMD
1715879454-128,https://www.amazon.ca/s?k=acer+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3AAcer%2Cp_n_condition-type%3A11192164011&dc&page=5&crid=SCLHH2QTZTNA&qid=1715858826&rnid=12035759011&sprefix=acer+laptop%2Celectronics%2C150&ref=sr_pg_3,"Aspire 5 15.6"" IPS FHD Laptop Slim | Dual Core AMD Ryzen 3 3200U | AMD Radeon RX Vega 3 | 8GB DDR4 | 256GB SSD + 1TB HDD | RJ45 HDMI Backlit | WiFi Bluetooth | Windows 10 Pro | Robustos 32GB USB",https://www.amazon.ca/Acer-Backlit-Bluetooth-Windows-Robustos/dp/B0C5HPL36B/ref=sr_1_113?crid=SCLHH2QTZTNA&dib=eyJ2IjoiMSJ9.CqZ5O5z2Rz7aUst8duLBRM-28qXlhb8Do0PzPuOKSOj-cOvKAclUN-nhXTRx66UGbaPz7rGFrgbIdA5ZryndEZf03-KMkilh4Z_HS98MXCVgn4Vx67UezHds1NuzNg9jLj0BaFyCMvZZwB3ofST5ot_kpjCU8QtsOrlEqmcJP4GrGDfoGLgNrd88nTesMvhbzDuQnM6inU0iyHsSdnDpDKj3r3A5wb1VbWgU18-GbV4ZsTFtxMLpXu6KIBbgCJ2IameFwOAUFwc-RA_qclGQ4NU7Mo7luishRBLQiAJMZho.eteyJZA38tCJLkFvjLnx9XMxjTUBv8xcIi0msnXo0mA&dib_tag=se&keywords=acer+laptop&qid=1715879418&refinements=p_36%3A15000-%2Cp_89%3AAcer%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=acer+laptop%2Celectronics%2C150&sr=1-113&ufe=app_do%3Aamzn1.fos.c021cf91-aacd-4a27-9bf5-80aba3271009,"Acer Aspire 5 15.6"" IPS FHD Laptop Slim | Dual Core AMD Ryzen 3 3200U | AMD Radeon RX Vega 3 | 8GB DDR4 | 256GB SSD + 1TB HDD | RJ45 HDMI Backlit | WiFi Bluetooth | Windows 10 Pro | Robustos 32GB USB",795,Acer,Aspire 5,_15.6 Inches,_1920x1080,Ryzen 3 3200U,_2.5 GHz ryzen_3_3200u,_Integrated,_8 GB DDR4,_256 GB SSD,_Windows 10 Pro,,_2,_AMD
1715879831-211,https://www.amazon.ca/s?k=acer+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3AAcer%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=SCLHH2QTZTNA&qid=1715858826&rnid=12035759011&sprefix=acer+laptop%2Celectronics%2C150&ref=sr_pg_3,"Aspire 5 A515-46-R3CZ Slim Laptop | 15.6"" Full HD IPS | AMD Ryzen 7 3700U Quad-Core Mobile Processor | 8GB DDR4 | 256GB NVMe SSD | WiFi 6 | Backlit KB | Fingerprint Reader | Windows 11 Home",https://www.amazon.ca/Acer-A515-46-R3CZ-Quad-Core-Processor-Fingerprint/dp/B09JPK5VJR/ref=sr_1_30?crid=SCLHH2QTZTNA&dib=eyJ2IjoiMSJ9.Np7XGK6yZMI6bFrqjIxjg_zAwc-T2nmDLEzRnR_93AXdfKELTxvdz42u7faREswhmNQimY8Nx-Hges_gF6QJkQR7fE0oTijaEDEr-H3N7imKAIJoyJQZcDu4wyAiHjmUDooIEwCSTsmbI3aICquuNULOIFmfJakU1BEO5_eo-r16JQgGbF5bjd1RjB9WNwkKm5v6UGbF6AVspmhUKWTuhBd0tYfQRi5WV1EVjj_f3e-3twMxZUBg6xLEBk1e7aFbOAD2bOvN6fppyqFV4kZUalwxKwVO_72C8zcgSgq4kE4.EzrpgkxeTzR09EFMtwcJO4xLPnNgwEWT2AAeb4uYcDY&dib_tag=se&keywords=acer+laptop&qid=1715879737&refinements=p_36%3A15000-%2Cp_89%3AAcer%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=acer+laptop%2Celectronics%2C150&sr=1-30&ufe=app_do%3Aamzn1.fos.c021cf91-aacd-4a27-9bf5-80aba3271009,"Acer Aspire 5 A515-46-R3CZ Slim Laptop | 15.6"" Full HD IPS | AMD Ryzen 7 3700U Quad-Core Mobile Processor | 8GB DDR4 | 256GB NVMe SSD | WiFi 6 | Backlit KB | Fingerprint Reader | Windows 11 Home",799,Acer,A515-46-R3CZ,_15.6 Inches,_1920 x 1080 pixels,Ryzen 7,_2.3 GHz ryzen_7,_Integrated,_8 GB DDR4,_256 GB SSD,_Windows 11 Home,,_4,_AMD
1715879564-152,https://www.amazon.ca/s?k=acer+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3AAcer%2Cp_n_condition-type%3A11192164011&dc&page=4&crid=SCLHH2QTZTNA&qid=1715858826&rnid=12035759011&sprefix=acer+laptop%2Celectronics%2C150&ref=sr_pg_3,"Aspire 5, 15.6"" FHD IPS, AMD Ryzen R5-5500U, 8GB DDR4, 256GB SSD, Win 11, Silver Laptop, A515-45-R74Z",https://www.amazon.ca/Acer-Aspire-R5-5500U-Silver-A515-45-R74Z/dp/B09J1MXS2Z/ref=sr_1_89?crid=SCLHH2QTZTNA&dib=eyJ2IjoiMSJ9.tWsM95VMKkN_YtYWBTw9SbQY7w1YAT8zWZhQcZMekM9ylKQAH5Nt4ibqxDx5R9zq9beqT1bhot50QEf8pf3mU6BsHj_0P0qvWrQCQd-A9dUhixtld9P-YR7uRGB79RRqHBIyX4DfFMUzksoyaqx3W5GA1Hjxn3TAtfOTGR50eTaU0AjmYnQxbUaNXM4ftVQ1EfV0PWf8pu_LmOJMdLBc7DFLIaabF3NXKoSn4hd7Ob7eHVXfFgbr5craqxPIzT-ZFqbh0ul7Sy0ED0qJSvB0yjakwrjKy5umg5wvHei3qtE.hi-Opoi06oUatzi2YxmxSPncGKGBnyrcCOCBrNzgThA&dib_tag=se&keywords=acer+laptop&qid=1715879527&refinements=p_36%3A15000-%2Cp_89%3AAcer%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=acer+laptop%2Celectronics%2C150&sr=1-89&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,"Acer Aspire 5, 15.6"" FHD IPS, AMD Ryzen R5-5500U, 8GB DDR4, 256GB SSD, Win 11, Silver Laptop, A515-45-R74Z",801,Acer,Aspire 5,_15.6 Inches,_1920 x 1080 pixels,Ryzen 5,_2.1 GHz ryzen_5,_Integrated,_8 GB DDR4,_256 GB SSD,_Windows 11,,_6,_AMD
1715879568-153,https://www.amazon.ca/s?k=acer+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3AAcer%2Cp_n_condition-type%3A11192164011&dc&page=4&crid=SCLHH2QTZTNA&qid=1715858826&rnid=12035759011&sprefix=acer+laptop%2Celectronics%2C150&ref=sr_pg_3,2023 Acer Aspire 5 15.6Ó FHD IPS Laptop 8-Core Intel Core i5-12450H Iris Xe Graphics 16GB DDR4 512GB NVMe SSD Thunderbolt 4 USB-C w/DP WiFi AX RJ-45 BT Webcam HDMI2.1 Windows 11 Home w/RE USB,https://www.amazon.ca/Acer-i5-12450H-Graphics-Thunderbolt-HDMI2-1/dp/B0CNX5MJHR/ref=sr_1_88?crid=SCLHH2QTZTNA&dib=eyJ2IjoiMSJ9.tWsM95VMKkN_YtYWBTw9SbQY7w1YAT8zWZhQcZMekM9ylKQAH5Nt4ibqxDx5R9zq9beqT1bhot50QEf8pf3mU6BsHj_0P0qvWrQCQd-A9dUhixtld9P-YR7uRGB79RRqHBIyX4DfFMUzksoyaqx3W5GA1Hjxn3TAtfOTGR50eTaU0AjmYnQxbUaNXM4ftVQ1EfV0PWf8pu_LmOJMdLBc7DFLIaabF3NXKoSn4hd7Ob7eHVXfFgbr5craqxPIzT-ZFqbh0ul7Sy0ED0qJSvB0yjakwrjKy5umg5wvHei3qtE.hi-Opoi06oUatzi2YxmxSPncGKGBnyrcCOCBrNzgThA&dib_tag=se&keywords=acer+laptop&qid=1715879527&refinements=p_36%3A15000-%2Cp_89%3AAcer%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=acer+laptop%2Celectronics%2C150&sr=1-88&ufe=app_do%3Aamzn1.fos.d37915d4-723e-43e1-99e0-6d90f8767367,2023 Acer Aspire 5 15.6Ó FHD IPS Laptop 8-Core Intel Core i5-12450H Iris Xe Graphics 16GB DDR4 512GB NVMe SSD Thunderbolt 4 USB-C w/DP WiFi AX RJ-45 BT Webcam HDMI2.1 Windows 11 Home w/RE USB,835,Acer,Aspire 5 15,_15.6 Inches,_1920 x 1080,Core i5 Family,_2.1 GHz core_i5_family,_Integrated,_16 GB DDR4,_512 GB SSD,_Windows 11 Home,,_8,_Intel
