web-scraper-order,web-scraper-start-url,single,single-href,title,price,manufacturer,model_name,screen_size,display_resolution,cpu_model,processor,graphics_copressor,ram,storage,operating_system,weight,num_processors,processor_brand
1715865989-121,https://www.amazon.ca/s?k=hp+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=5&qid=1715865156&rnid=12035759011&ref=sr_pg_2,"Stream 14'' HD Laptop, Intel Celeron N4020 Dual-core Processor, 16GB DDR4 RAM, 64GB eMMC, 1 Year Office 365, Webcam, HDMI, Windows 10S, White, 32GB Hotface USB Card",https://www.amazon.ca/HP-Celeron-Dual-core-Processor-Windows/dp/B0CJNY74Y9/ref=sr_1_120?dib=eyJ2IjoiMSJ9.nqj5JxcEHv_FI_zU15FKleXdrOkQaqPLlJ82aVx6ChW50SWbyiXluHjUZ7-8l4dsBQhGG044YfTvTEXEMTqzcqhYVrKvtoQjDMj8DCpFQ9QO4mnAWE6ITVZl0uisP5mHxJeekvB_ZMiPk-OiGnLyldpt8zlTLKEErkU69q0bJai7X9UsME1gF6aYtNcZki8wfuAf92urRVuncDf6QBji9N2gKfIjkIedr_cTGMlBZlL3FH_84AABB5MJfPjPFu0bV2ExHNQyNn3xyytt92CUir_az70DrW_-fVMoNr3pnGo.GwEyNyzkoKUJ7GyM3lZ2utmzoIGGkkEm-BQ18nDOAN0&dib_tag=se&keywords=hp+laptop&qid=1715865981&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sr=1-120,"HP Stream 14'' HD Laptop, Intel Celeron N4020 Dual-core Processor, 16GB DDR4 RAM, 64GB eMMC, 1 Year Office 365, Webcam, HDMI, Windows 10S, White, 32GB Hotface USB Card",429,HP,Stream,_14 Inches,_1366 x 768 pixels,Celeron N,_1.1 GHz celeron_n,_Integrated,_16 GB DDR4,_64 GB SSD,_Windows 11,_45 x 30.4 x 7 cm; 1.47 kg,_2,_Intel
1715866602-238,https://www.amazon.ca/s?k=hp+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=1&qid=1715865156&rnid=12035759011&ref=sr_pg_2,"Stream 14"" HD BrightView Laptop, Intel Celeron N4020 Processor, 16GB RAM, 64GB SSD, Intel HD Graphics, HD Webcam, 1 Year Office 365, Pink, Win 11S, 32GB Hotface USB Card",https://www.amazon.ca/HP-Stream-BrightView-Processor-Graphics/dp/B0CQGGLX9J/ref=sr_1_3?dib=eyJ2IjoiMSJ9.p7EO1Kp1nl--JECeQZHdx-BqzsTZ8245p-dkI0r45aEaL-gOS7pCnezlsPsSgrcBeZb7IoNkqDk3ZXE5LbuCtQgE5Ss9Yh5OaNzR0q-KSHqPsRMxWWNIh5IsovI0BrzIYgk0VaezxP3jBfJ8ki6bUBuFfJh36MesXw55hDyXmXg2hlhfcAl5xpzD099Fh7oc4YKoKusWTna6H4Y6GNHRFGt7AJCsiUB_MuleB4L82s7-NTRbZJ5tX45oLCaHqkByTCM83uxo5CIsADzhsNm8637Fne_U3zzm5qQSn3Xq4lE.L9Jisf_C77rLAoToGmFx-BPAgvexi26lIqpQedfvStQ&dib_tag=se&keywords=hp+laptop&qid=1715866484&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sr=1-3,"HP Stream 14"" HD BrightView Laptop, Intel Celeron N4020 Processor, 16GB RAM, 64GB SSD, Intel HD Graphics, HD Webcam, 1 Year Office 365, Pink, Win 11S, 32GB Hotface USB Card",429,HP,Stream,_14 Inches,_1366 x 768,Celeron N,_2.6 GHz celeron_n,_Integrated,_16 GB DDR4,_64 GB SSD,_Windows 11 S,_44.79 x 30.8 x 6.9 cm; 2.15 kg,_2,_Intel
1715865777-87,https://www.amazon.ca/s?k=hp+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=7&qid=1715865156&rnid=12035759011&ref=sr_pg_2,"Chromebook 15.6 inch Laptop Bundle, HD Display, Intel Celeron N4500, 8 GB RAM, 128 GB eMMC, Intel UHD Graphics, Chrome OS, with HP Wireless Mouse, 15a-na0006ca (2023)",https://www.amazon.ca/HP-Chromebook-Graphics-Wireless-15a-na0006ca/dp/B0CC9ZSHP6/ref=sr_1_154?dib=eyJ2IjoiMSJ9.Ox_dZcScEVozIFxadl1iWKBlp-xXU7GLf1MHDevuPs0eK8Vr0IX2ngKhDLTZqD2fxt19HcbBlnLPYH3F1YGFJ685_aWYaTdAiXdHGjl1p0jnVFeKVFQkM5g120QaoaBnLT58PEXK-trKb8WE2hPclZGmA-Zl_p71UYvNNhvnADu3n_AO30jPZI8xOXOsMyIT3V8DnQ76RNXmciVFF3J5guLSqBxuv1RhC4gvYxSmxCuVaq2DMxD24Hfi87aCLKX8dxHQn78OylESUaGoblfYYBun_fPfMTyavN-pLJlsvJ0.E7GHnKs0-Zj6_K0do0sjqeetukl2VSs9QJ7g3uPiAww&dib_tag=se&keywords=hp+laptop&qid=1715865690&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sr=1-154,"HP Chromebook 15.6 inch Laptop Bundle, HD Display, Intel Celeron N4500, 8 GB RAM, 128 GB eMMC, Intel UHD Graphics, Chrome OS, with HP Wireless Mouse, 15a-na0006ca (2023)",433,HP,HP Chromebook 15.6 inch 15a-na0006ca,_15.6 Inches,_1366 x 768 pixel,Celeron,_2.8 GHz celeron,_Integrated,_8 GB DDR4,_128 GB SSD,_Chrome OS,_54.6 x 32 x 6.8 cm; 2.46 kg,_2,_Intel
1715866405-200,https://www.amazon.ca/s?k=hp+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=2&qid=1715865156&rnid=12035759011&ref=sr_pg_2,"15.6"" HD Business Laptop, Intel Pentium N200 Processor, 8GB RAM, 128GB SSD, Intel UHD Graphics, Numeric Keyboard, HD Webcam, WiFi, 1 Year Office 365, Windows 11, Scarlet Red, 32GB Hotface USB Card",https://www.amazon.ca/HP-Business-Processor-Graphics-Keyboard/dp/B0CP21HXXN/ref=sr_1_41?dib=eyJ2IjoiMSJ9.Gm8JbPvtvcDVkS_WXi4ECuTZ3sw9Cf3X8AjrEJx-MCa0p4YufjqK6kYD7m-H1Kfki4CvVdYzq4hfK_MqFAhsK-lFW6ysKCQqyDi7zoyhgTlAnwMjkJ9I9gkOMbnJnPW2dXdX6xkrck2X56Q75ceBsXeEC9scd7r3A-YsvVR1fjcx8D0fO39NPo5ajPvhInmVonVswJhGDnV1kkBcCMRdmdR5d4kwCtmgM98SKJ8wBq85yPr7ioIknZETTGKqeqFq29cEe3lnnCWFthS4kuPpEpv9eQxcrxqiVjRkodd3POU.gCzdsIFWP76rxyakRxS_tNGvjGDCSCClU8qPjYe29Dc&dib_tag=se&keywords=hp+laptop&qid=1715866361&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sr=1-41,"HP 15.6"" HD Business Laptop, Intel Pentium N200 Processor, 8GB RAM, 128GB SSD, Intel UHD Graphics, Numeric Keyboard, HD Webcam, WiFi, 1 Year Office 365, Windows 11, Scarlet Red, 32GB Hotface USB Card",439,HP,,_15.6 Inches,_1366 x 768 pixels,Pentium,_3.7 GHz pentium,_Integrated,_8 GB DDR4,_128 GB SSD,_Windows 11 Home,_48.4 x 30.8 x 6.7 cm; 1.63 kg,_4,_Intel
1715866409-201,https://www.amazon.ca/s?k=hp+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=2&qid=1715865156&rnid=12035759011&ref=sr_pg_2,"Stream 14"" HD BrightView Laptop, Intel Celeron N4020 Processor, 8GB RAM, 64GB SSD, Intel HD Graphics, 720p Webcam, 1 Year Office 365, Pink, Win 11, 32GB Hotface USB Card",https://www.amazon.ca/HP-BrightView-Celeron-Processor-Graphics/dp/B0CJNXZT81/ref=sr_1_40?dib=eyJ2IjoiMSJ9.Gm8JbPvtvcDVkS_WXi4ECuTZ3sw9Cf3X8AjrEJx-MCa0p4YufjqK6kYD7m-H1Kfki4CvVdYzq4hfK_MqFAhsK-lFW6ysKCQqyDi7zoyhgTlAnwMjkJ9I9gkOMbnJnPW2dXdX6xkrck2X56Q75ceBsXeEC9scd7r3A-YsvVR1fjcx8D0fO39NPo5ajPvhInmVonVswJhGDnV1kkBcCMRdmdR5d4kwCtmgM98SKJ8wBq85yPr7ioIknZETTGKqeqFq29cEe3lnnCWFthS4kuPpEpv9eQxcrxqiVjRkodd3POU.gCzdsIFWP76rxyakRxS_tNGvjGDCSCClU8qPjYe29Dc&dib_tag=se&keywords=hp+laptop&qid=1715866361&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sr=1-40,"HP Stream 14"" HD BrightView Laptop, Intel Celeron N4020 Processor, 8GB RAM, 64GB SSD, Intel HD Graphics, 720p Webcam, 1 Year Office 365, Pink, Win 11, 32GB Hotface USB Card",439,HP,Stream,_14 Inches,_1366 x 768 pixels,Celeron N,_1.1 GHz celeron_n,_Integrated,_8 GB DDR4,_64 GB SSD,_Windows 11,_45.1 x 30.6 x 7.7 cm; 1.47 kg,_2,_Intel
1715866592-236,https://www.amazon.ca/s?k=hp+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=1&qid=1715865156&rnid=12035759011&ref=sr_pg_2,"15.6"" HD Business Laptop, Intel Pentium N200 Processor, 8GB RAM, 128GB SSD, Intel UHD Graphics, Full Size Keyboard, HD Webcam, WiFi 5, 1 Year Office 365, Win 11, Scarlet Red, 32GB Hotface USB Card",https://www.amazon.ca/HP-Business-Processor-Graphics-Keyboard/dp/B0CTBG6WGY/ref=sr_1_5?dib=eyJ2IjoiMSJ9.p7EO1Kp1nl--JECeQZHdx-BqzsTZ8245p-dkI0r45aEaL-gOS7pCnezlsPsSgrcBeZb7IoNkqDk3ZXE5LbuCtQgE5Ss9Yh5OaNzR0q-KSHqPsRMxWWNIh5IsovI0BrzIYgk0VaezxP3jBfJ8ki6bUBuFfJh36MesXw55hDyXmXg2hlhfcAl5xpzD099Fh7oc4YKoKusWTna6H4Y6GNHRFGt7AJCsiUB_MuleB4L82s7-NTRbZJ5tX45oLCaHqkByTCM83uxo5CIsADzhsNm8637Fne_U3zzm5qQSn3Xq4lE.L9Jisf_C77rLAoToGmFx-BPAgvexi26lIqpQedfvStQ&dib_tag=se&keywords=hp+laptop&qid=1715866484&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sr=1-5,"HP 15.6"" HD Business Laptop, Intel Pentium N200 Processor, 8GB RAM, 128GB SSD, Intel UHD Graphics, Full Size Keyboard, HD Webcam, WiFi 5, 1 Year Office 365, Win 11, Scarlet Red, 32GB Hotface USB Card",439,HP,,_15.6 Inches,_1366 x 768 pixels,Pentium,_3.7 GHz pentium,_Integrated,_8 GB DDR4,_128 GB SSD,_Windows 11 Home,_48.29 x 30.8 x 6.7 cm; 1.59 kg,_4,_Intel
1715866607-239,https://www.amazon.ca/s?k=hp+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=1&qid=1715865156&rnid=12035759011&ref=sr_pg_2,"15.6"" HD Business Laptop, Intel Pentium N200 Processor, 4GB RAM, 128GB SSD, Intel UHD Graphics, Numeric Keyboard, HD Webcam, WiFi, 1 Year Office 365, Windows 11, Scarlet Red, 32GB Hotface USB Card",https://www.amazon.ca/HP-Business-Processor-Graphics-Keyboard/dp/B0CP21SDMN/ref=sr_1_2?dib=eyJ2IjoiMSJ9.p7EO1Kp1nl--JECeQZHdx-BqzsTZ8245p-dkI0r45aEaL-gOS7pCnezlsPsSgrcBeZb7IoNkqDk3ZXE5LbuCtQgE5Ss9Yh5OaNzR0q-KSHqPsRMxWWNIh5IsovI0BrzIYgk0VaezxP3jBfJ8ki6bUBuFfJh36MesXw55hDyXmXg2hlhfcAl5xpzD099Fh7oc4YKoKusWTna6H4Y6GNHRFGt7AJCsiUB_MuleB4L82s7-NTRbZJ5tX45oLCaHqkByTCM83uxo5CIsADzhsNm8637Fne_U3zzm5qQSn3Xq4lE.L9Jisf_C77rLAoToGmFx-BPAgvexi26lIqpQedfvStQ&dib_tag=se&keywords=hp+laptop&qid=1715866484&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sr=1-2,"HP 15.6"" HD Business Laptop, Intel Pentium N200 Processor, 8GB RAM, 128GB SSD, Intel UHD Graphics, Numeric Keyboard, HD Webcam, WiFi, 1 Year Office 365, Windows 11, Scarlet Red, 32GB Hotface USB Card",439,HP,,_15.6 Inches,_1366 x 768 pixels,Pentium,_3.7 GHz pentium,_Integrated,_8 GB DDR4,_128 GB SSD,_Windows 11 Home,_48.4 x 30.8 x 6.7 cm; 1.63 kg,_4,_Intel
1715865903-106,https://www.amazon.ca/s?k=hp+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=6&qid=1715865156&rnid=12035759011&ref=sr_pg_2,"Stream 14"" HD BrightView Laptop, Intel Celeron N4120, 16GB RAM, 64GB SSD, Intel HD Graphics, 720p Webcam, 1 Year Office 365, Black, Win 11, 32GB Hotface USB Card",https://www.amazon.ca/HP-BrightView-Celeron-Graphics-Hotface/dp/B0CJNWGKT6/ref=sr_1_135?dib=eyJ2IjoiMSJ9.0SQtzTo9FdrTCWaRQ8ujOigu-thLuHbOxxXA-9TAnokl87DZ0PS_37_jndxP8mHrVStRSFLF2MurpvkCUv5nzHSPLDnAyX8WPDGv3kbH8v_lTpm5Pgr8Vwsl2emGBzJ2iAmzTfwHgUynzsUr2UgiOQMinx3RupuvHb5KyROYRxd-L1lu9AtY1GX_arQ5GvIm-p_ukksxwT_MkIoABJH1sJmJ6ZTmeE0st3HFx0z69sAOzTvldM2u4rF4n1R2L_TO8vQUwVcPQDMlmzF_BWRz1FmwFGSSnv-kDYgY-Ec7gZ4.SzX4ytvhbloIw_C6hruVi5_bCHxkrPKKRC27KxhhcD0&dib_tag=se&keywords=hp+laptop&qid=1715865828&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sr=1-135,"HP Stream 14"" HD BrightView Laptop, Intel Celeron N4120, 16GB RAM, 64GB SSD, Intel HD Graphics, 720p Webcam, 1 Year Office 365, Black, Win 11, 32GB Hotface USB Card",449,HP,Stream,_14 Inches,_1366 x 768 pixels,Celeron N,_1.1 GHz celeron_n,_Integrated,_16 GB DDR4,_64 GB SSD,_Windows 11,_44.79 x 31.1 x 6.8 cm; 1.47 kg,_2,_Intel
1715866399-199,https://www.amazon.ca/s?k=hp+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=2&qid=1715865156&rnid=12035759011&ref=sr_pg_2,"Stream 14"" HD Laptop, Intel Celeron N4120, 8GB RAM, 128GB eMMC, Intel UHD Graphics, Webcam, 1 Year Office 365, Rose Gold, Win 11 S, 128GB Hotface USB Card",https://www.amazon.ca/HP-Stream-Celeron-Graphics-Hotface/dp/B0CZM7FN7J/ref=sr_1_42?dib=eyJ2IjoiMSJ9.Gm8JbPvtvcDVkS_WXi4ECuTZ3sw9Cf3X8AjrEJx-MCa0p4YufjqK6kYD7m-H1Kfki4CvVdYzq4hfK_MqFAhsK-lFW6ysKCQqyDi7zoyhgTlAnwMjkJ9I9gkOMbnJnPW2dXdX6xkrck2X56Q75ceBsXeEC9scd7r3A-YsvVR1fjcx8D0fO39NPo5ajPvhInmVonVswJhGDnV1kkBcCMRdmdR5d4kwCtmgM98SKJ8wBq85yPr7ioIknZETTGKqeqFq29cEe3lnnCWFthS4kuPpEpv9eQxcrxqiVjRkodd3POU.gCzdsIFWP76rxyakRxS_tNGvjGDCSCClU8qPjYe29Dc&dib_tag=se&keywords=hp+laptop&qid=1715866361&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sr=1-42,"HP Stream 14"" HD Laptop, Intel Celeron N4120, 8GB RAM, 128GB eMMC, Intel UHD Graphics, Webcam, 1 Year Office 365, Rose Gold, Win 11 S, 128GB Hotface USB Card",449,HP,Stream,_14 Inches,_1366 x 768 pixels,Celeron N,_1.1 GHz celeron_n,_Integrated,_8 GB DDR4,_128 GB Emmc,_Windows 11 S,_32.41 x 22.5 x 1.8 cm; 1.5 kg,_4,_Intel
1715866439-207,https://www.amazon.ca/s?k=hp+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=2&qid=1715865156&rnid=12035759011&ref=sr_pg_2,"Stream 14"" HD BrightView Laptop, Intel Celeron N4000, 16GB RAM, 64GB SSD, Intel HD Graphics, 720p Webcam, 1 Year Office 365, Blue, Win 11S, 128GB Hotface USB Card",https://www.amazon.ca/HP-Stream-BrightView-Celeron-Graphics/dp/B0CNFZ7CYM/ref=sr_1_34?dib=eyJ2IjoiMSJ9.Gm8JbPvtvcDVkS_WXi4ECuTZ3sw9Cf3X8AjrEJx-MCa0p4YufjqK6kYD7m-H1Kfki4CvVdYzq4hfK_MqFAhsK-lFW6ysKCQqyDi7zoyhgTlAnwMjkJ9I9gkOMbnJnPW2dXdX6xkrck2X56Q75ceBsXeEC9scd7r3A-YsvVR1fjcx8D0fO39NPo5ajPvhInmVonVswJhGDnV1kkBcCMRdmdR5d4kwCtmgM98SKJ8wBq85yPr7ioIknZETTGKqeqFq29cEe3lnnCWFthS4kuPpEpv9eQxcrxqiVjRkodd3POU.gCzdsIFWP76rxyakRxS_tNGvjGDCSCClU8qPjYe29Dc&dib_tag=se&keywords=hp+laptop&qid=1715866361&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sr=1-34,"HP Stream 14"" HD BrightView Laptop, Intel Celeron N4000, 16GB RAM, 64GB SSD, Intel HD Graphics, 720p Webcam, 1 Year Office 365, Blue, Win 11S, 128GB Hotface USB Card",449,HP,Stream,_14 Inches,_1366 x 768 pixels,Celeron N,_2.6 GHz celeron_n,_Integrated,_16 GB DDR4,_64 GB SSD,_Windows 11 S,_44.79 x 30.8 x 6.9 cm; 1.47 kg,_2,_Intel
1715866542-226,https://www.amazon.ca/s?k=hp+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=1&qid=1715865156&rnid=12035759011&ref=sr_pg_2,"Stream 14"" HD BrightView Laptop, Intel Celeron N4120, 16GB RAM, 64GB SSD, Intel HD Graphics, 720p Webcam, 1 Year Office 365, Gold, Win 11, 32GB Hotface USB Card",https://www.amazon.ca/HP-BrightView-Celeron-Graphics-Hotface/dp/B0CJNX5DKX/ref=sr_1_15?dib=eyJ2IjoiMSJ9.p7EO1Kp1nl--JECeQZHdx-BqzsTZ8245p-dkI0r45aEaL-gOS7pCnezlsPsSgrcBeZb7IoNkqDk3ZXE5LbuCtQgE5Ss9Yh5OaNzR0q-KSHqPsRMxWWNIh5IsovI0BrzIYgk0VaezxP3jBfJ8ki6bUBuFfJh36MesXw55hDyXmXg2hlhfcAl5xpzD099Fh7oc4YKoKusWTna6H4Y6GNHRFGt7AJCsiUB_MuleB4L82s7-NTRbZJ5tX45oLCaHqkByTCM83uxo5CIsADzhsNm8637Fne_U3zzm5qQSn3Xq4lE.L9Jisf_C77rLAoToGmFx-BPAgvexi26lIqpQedfvStQ&dib_tag=se&keywords=hp+laptop&qid=1715866484&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sr=1-15,"HP Stream 14"" HD BrightView Laptop, Intel Celeron N4120, 16GB RAM, 64GB SSD, Intel HD Graphics, 720p Webcam, 1 Year Office 365, Gold, Win 11, 32GB Hotface USB Card",449,HP,Stream,_14 Inches,_1366 x 768 pixels,Celeron N,_1.1 GHz celeron_n,_Integrated,_16 GB DDR4,_64 GB SSD,_Windows 11,,_2,_Intel
1715866475-214,https://www.amazon.ca/s?k=hp+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=2&qid=1715865156&rnid=12035759011&ref=sr_pg_2,"15-dy2001ca 15.6"" Touchscreen Laptop with Intel¨ i3-1125G4, 256GB SSD, 8GB RAM & Windows 10 Home",https://www.amazon.ca/HP-15-dy2001ca-Touchscreen-i3-1125G4-Windows/dp/B0CKJ1LXXM/ref=sr_1_27?dib=eyJ2IjoiMSJ9.Gm8JbPvtvcDVkS_WXi4ECuTZ3sw9Cf3X8AjrEJx-MCa0p4YufjqK6kYD7m-H1Kfki4CvVdYzq4hfK_MqFAhsK-lFW6ysKCQqyDi7zoyhgTlAnwMjkJ9I9gkOMbnJnPW2dXdX6xkrck2X56Q75ceBsXeEC9scd7r3A-YsvVR1fjcx8D0fO39NPo5ajPvhInmVonVswJhGDnV1kkBcCMRdmdR5d4kwCtmgM98SKJ8wBq85yPr7ioIknZETTGKqeqFq29cEe3lnnCWFthS4kuPpEpv9eQxcrxqiVjRkodd3POU.gCzdsIFWP76rxyakRxS_tNGvjGDCSCClU8qPjYe29Dc&dib_tag=se&keywords=hp+laptop&qid=1715866361&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sr=1-27,"HP 15-dy2001ca 15.6"" Touchscreen Laptop with Intel¨ i3-1125G4, 256GB SSD, 8GB RAM & Windows 10 Home",455,HP,,_15.6 Inches,_1920 x 1080 pixels,Core i3,_1.8 GHz core_i3,_Integrated,_8 GB DDR4,_256 GB SSD,_Windows 10 Home,_48 x 30 x 6.5 cm; 1.74 kg,_4,_Intel
1715866445-208,https://www.amazon.ca/s?k=hp+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=2&qid=1715865156&rnid=12035759011&ref=sr_pg_2,"Laptop 14, 11th Generation Intel¨ Coreª i5-1135G7 processor, Intel¨ Iris¨ Xe Graphics,4GB / 8Gb RAM, FHD Display (14 -dq2040ca, natural silver)",https://www.amazon.ca/HP-14-Generation-i5-1135G7-dq2040ca/dp/B0BKLRWNSH/ref=sr_1_33?dib=eyJ2IjoiMSJ9.Gm8JbPvtvcDVkS_WXi4ECuTZ3sw9Cf3X8AjrEJx-MCa0p4YufjqK6kYD7m-H1Kfki4CvVdYzq4hfK_MqFAhsK-lFW6ysKCQqyDi7zoyhgTlAnwMjkJ9I9gkOMbnJnPW2dXdX6xkrck2X56Q75ceBsXeEC9scd7r3A-YsvVR1fjcx8D0fO39NPo5ajPvhInmVonVswJhGDnV1kkBcCMRdmdR5d4kwCtmgM98SKJ8wBq85yPr7ioIknZETTGKqeqFq29cEe3lnnCWFthS4kuPpEpv9eQxcrxqiVjRkodd3POU.gCzdsIFWP76rxyakRxS_tNGvjGDCSCClU8qPjYe29Dc&dib_tag=se&keywords=hp+laptop&qid=1715866361&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sr=1-33,"HP Laptop 14, 11th Generation Intel¨ Coreª i5-1135G7 processor, Intel¨ Iris¨ Xe Graphics,4GB / 8Gb RAM, FHD Display (14 -dq2040ca, natural silver)",456,HP,HP Laptop 14-dq2040ca,_14 Inches,_1366 x 768 pixels,Intel Core i5-1135G7,_intel_core_i5_1135g7,_Integrated,_4 DDR4,_512 GB SSD,_Windows 11 Home,_45 x 30.05 x 7 cm; 1.66 kg,,_Intel
1715866215-164,https://www.amazon.ca/s?k=hp+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=4&qid=1715865156&rnid=12035759011&ref=sr_pg_2,"15.6"" FHD Laptop - Intel Core i3-1215U, 8GB RAM, 256GB SSD, Windows 11 - Silver (15-dy5131wm)",https://www.amazon.ca/HP-15-6-FHD-Laptop-15-dy5131wm/dp/B0CTBCDK2C/ref=sr_1_77?dib=eyJ2IjoiMSJ9.aW6bN3Wsokjjy5Ai_HGZ3bDPiO_n_kschqDo0NO_bmDZ8Jwc2yPd2GRkTsmv10Nb5g1ZZcvoPpjVxuf3H_ITaWCE3Tb6MNkQcfyetQRE7elIbi-Nix0ArgFhmOqK46XJqmMqZQGmB5Heo4WWt9ufes8DyIb2a7NiKf3FhZUCyPN3XkueWa9MzbhtDF2o-K9zn8Lj3rS6dz6CvCD61AytByaw9f_2clpq03ixsB8yj4CATMmpjoG1tNUpfxM9tbqXpZnJej1CkBwed-zZoFT5g1iCBaUmsPYc3o9ZXChWQ04.a6x2s9pefzSw3VfSl1g-VFlwgY7N03D07x1XHq-drT4&dib_tag=se&keywords=hp+laptop&qid=1715866103&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sr=1-77,"HP 15.6"" FHD Laptop - Intel Core i3-1215U, 8GB RAM, 256GB SSD, Windows 11 - Silver (15-dy5131wm)",459,HP,HP 15-dy5131wm,_15.6 Inches,_1920 x 1080 pixels,Core i3,_3.3 GHz core_i3,_Integrated,_DDR4,_256 GB SSD,_Windows 11,_43.18 x 35.56 x 7.62 cm; 2.27 kg,_6,_Intel
1715865869-102,https://www.amazon.ca/s?k=hp+laptop&i=electronics&rh=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&dc&page=6&qid=1715865156&rnid=12035759011&ref=sr_pg_2,"15.6"" Laptop with Windows Home in S Mode - Intel Core i3 11th Gen Processor - 8GB RAM Memory - 256GB SSD Storage - Silver (15-dy2035)",https://www.amazon.ca/HP-15-6-Laptop-Windows-Home/dp/B09J3Z4QSX/ref=sr_1_139?dib=eyJ2IjoiMSJ9.0SQtzTo9FdrTCWaRQ8ujOigu-thLuHbOxxXA-9TAnokl87DZ0PS_37_jndxP8mHrVStRSFLF2MurpvkCUv5nzHSPLDnAyX8WPDGv3kbH8v_lTpm5Pgr8Vwsl2emGBzJ2iAmzTfwHgUynzsUr2UgiOQMinx3RupuvHb5KyROYRxd-L1lu9AtY1GX_arQ5GvIm-p_ukksxwT_MkIoABJH1sJmJ6ZTmeE0st3HFx0z69sAOzTvldM2u4rF4n1R2L_TO8vQUwVcPQDMlmzF_BWRz1FmwFGSSnv-kDYgY-Ec7gZ4.SzX4ytvhbloIw_C6hruVi5_bCHxkrPKKRC27KxhhcD0&dib_tag=se&keywords=hp+laptop&qid=1715865828&refinements=p_36%3A15000-%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sr=1-139,"HP 15.6"" Laptop with Windows Home in S Mode - Intel Core i3 11th Gen Processor - 8GB RAM Memory - 256GB SSD Storage - Silver (15-dy2035)",472,HP,,_15.6 Inches,_1920 x 1080 pixel,Core i3,_3.7 GHz core_i3,_Integrated,_8 GB DDR4,_256 GB SSD,_Windows 10 S,,_4,_AMD
